edge_id,origin_id,destination_id,key,street_name,highway_type,length_m,lanes,maxspeed_kmh,oneway,base_time_min,base_risk,surface_quality,has_coverage,origin_lat,origin_lon,destination_lat,destination_lon
4407,6655769331,604968626,0,Calle Abad Viñayo,residential,85.55,1,30,False,0.1711,0.6,0.85,True,42.6062775,-5.583878,42.605948,-5.5848226
4408,6655769334,272654007,0,Avenida Reyes Leoneses,primary,307.94,2,30,True,0.6159,0.3,0.85,True,42.6062652,-5.5835148,42.6045277,-5.5805997
4409,6698635416,6698635416,0,Calle Pico Agujas,residential,92.01,1,30,True,0.184,0.6,0.85,True,42.6158746,-5.5676557,42.6158746,-5.5676557
4410,6698635416,604970563,0,Calle Pico Agujas,residential,21.17,1,30,False,0.0423,0.6,0.85,True,42.6158746,-5.5676557,42.6159265,-5.5679046
4411,6698760062,6698760066,0,Calle José María Suárez González,primary,63.4,2,50,True,0.0761,0.3,0.85,True,42.6024821,-5.5581313,42.602779,-5.5587926
4412,6698760062,6698760064,0,Calle José María Suárez González,primary_link,33.91,1,40,True,0.0509,0.3,0.85,True,42.6024821,-5.5581313,42.6025953,-5.5585005
4413,6698760064,600440934,0,Calle Antonio Gamoneda,residential,4.97,1,30,False,0.0099,0.6,0.85,True,42.6025953,-5.5585005,42.6025572,-5.5585322
4414,6698760064,6698760066,0,Calle José María Suárez González,primary_link,32.13,1,40,True,0.0482,0.3,0.85,True,42.6025953,-5.5585005,42.602779,-5.5587926
4415,6698760066,810337309,0,Calle José María Suárez González,primary,93.0,2,50,True,0.1116,0.3,0.85,True,42.602779,-5.5587926,42.6032173,-5.5597602
4416,6698801694,257426442,0,Calle la Serna,tertiary,148.04,1,30,True,0.2961,0.5,0.85,True,42.6088332,-5.55666,42.6076036,-5.5573518
4417,6698801694,257426441,0,Calle la Serna,tertiary,13.36,2,30,True,0.0267,0.5,0.85,True,42.6088332,-5.55666,42.6087897,-5.5565114
4418,6698801700,6698801694,0,Calle la Serna,tertiary,18.26,2,30,True,0.0365,0.5,0.85,True,42.6089835,-5.5567245,42.6088332,-5.55666
4419,6700149749,5361750602,0,Calle Guzmán el Bueno,residential,22.03,1,30,False,0.0441,0.6,0.85,True,42.5749693,-5.5894506,42.575112,-5.5896373
4420,6700149749,790037238,0,Calle Guzmán el Bueno,residential,6.49,1,30,False,0.013,0.6,0.85,True,42.5749693,-5.5894506,42.5749273,-5.5893956
4421,6700149749,790037004,0,Calle Número Siete,residential,77.48,1,30,False,0.155,0.6,0.85,True,42.5749693,-5.5894506,42.5756238,-5.5891479
4422,6715751226,7503668792,0,Avenida Mariano Andrés,secondary,15.94,2,30,False,0.0319,0.4,0.85,True,42.6050555,-5.5736329,42.605194,-5.5735829
4423,6715751226,595536421,0,Avenida Mariano Andrés,secondary,47.95,2,30,False,0.0959,0.4,0.85,True,42.6050555,-5.5736329,42.6046391,-5.573785
4424,6715751226,6715751228,0,Calle Lázaro del Valle,residential,126.21,1,30,True,0.2524,0.6,0.85,True,42.6050555,-5.5736329,42.6053335,-5.5751227
4425,6715751228,595531328,0,Avenida de Asturias,secondary,51.67,2,30,False,0.1033,0.4,0.85,True,42.6053335,-5.5751227,42.6048828,-5.5749688
4426,6715751228,595536430,0,Avenida de Asturias,secondary,35.64,2,30,False,0.0713,0.4,0.85,True,42.6053335,-5.5751227,42.6056444,-5.5752288
4427,6721163600,6721163601,0,Avenida de San Mamés,residential,29.74,1,30,False,0.0595,0.6,0.85,True,42.6087526,-5.57123,42.6087392,-5.5708671
4428,6721163601,428065010,0,Avenida de San Mamés,residential,3.88,1,30,True,0.0078,0.6,0.85,True,42.6087392,-5.5708671,42.6087043,-5.570867
4429,6721163601,6721163600,0,Avenida de San Mamés,residential,29.74,1,30,False,0.0595,0.6,0.85,True,42.6087392,-5.5708671,42.6087526,-5.57123
4430,6721163602,295189399,0,Avenida de San Mamés,residential,6.12,1,30,True,0.0122,0.6,0.85,True,42.6083245,-5.5708649,42.6082695,-5.570866
4431,6721163602,6721163603,0,Avenida de San Mamés,residential,33.6,1,30,False,0.0672,0.6,0.85,True,42.6083245,-5.5708649,42.6083604,-5.5712726
4432,6721163603,6721163602,0,Avenida de San Mamés,residential,33.6,1,30,False,0.0672,0.6,0.85,True,42.6083604,-5.5712726,42.6083245,-5.5708649
4433,6724260252,381205226,0,Calle Victoriano Martínez,residential,76.44,1,30,False,0.1529,0.6,0.85,True,42.5811778,-5.5540056,42.5814282,-5.5548746
4434,6724260252,381205217,0,Calle Victoriano Martínez,residential,95.53,1,30,False,0.1911,0.6,0.85,True,42.5811778,-5.5540056,42.5809651,-5.5528831
4435,6724260252,6724260253,0,Calle Rejeros,residential,34.61,1,30,False,0.0692,0.6,0.85,True,42.5811778,-5.5540056,42.5814532,-5.5538086
4436,6724260253,6724260252,0,Calle Rejeros,residential,34.61,1,30,False,0.0692,0.6,0.85,True,42.5814532,-5.5538086,42.5811778,-5.5540056
4437,6724260256,6724260257,0,Calle de Victoriano Díez,residential,90.35,1,30,False,0.1807,0.6,0.85,True,42.5806498,-5.5535149,42.5801954,-5.5544173
4438,6724260257,595695624,0,Calle Cirujano Rodríguez,tertiary,2.39,1,30,False,0.0048,0.5,0.85,True,42.5801954,-5.5544173,42.5801751,-5.5544077
4439,6724260257,595695637,0,Calle Cirujano Rodríguez,tertiary,135.23,1,30,False,0.2705,0.5,0.85,True,42.5801954,-5.5544173,42.5812967,-5.5551174
4440,6724260257,6724260256,0,Calle de Victoriano Díez,residential,90.35,1,30,False,0.1807,0.6,0.85,True,42.5801954,-5.5544173,42.5806498,-5.5535149
4441,6724260264,6724260265,0,Calle Labradores,residential,133.85,1,30,False,0.2677,0.6,0.85,True,42.5800813,-5.5563296,42.579411,-5.5549718
4442,6724260264,595695568,0,Avenida de San Froilán,tertiary,314.33,1,30,False,0.6287,0.5,0.85,True,42.5800813,-5.5563296,42.577258,-5.5565204
4443,6724260264,595695616,0,Avenida de San Froilán,tertiary,18.87,1,30,False,0.0377,0.5,0.85,True,42.5800813,-5.5563296,42.5802506,-5.556314
4444,6724260265,6724260264,0,Calle Labradores,residential,133.85,1,30,False,0.2677,0.6,0.85,True,42.579411,-5.5549718,42.5800813,-5.5563296
4445,6724260265,595695624,0,Calle Babieca,residential,97.32,1,30,True,0.1946,0.6,0.85,True,42.579411,-5.5549718,42.5801751,-5.5544077
4446,6724260266,6724260267,0,Calle Martín Fernández,residential,34.31,1,30,False,0.0686,0.6,0.85,True,42.5808883,-5.5557991,42.580649,-5.5555345
4447,6724260266,6724260272,0,Avenida de San Froilán,tertiary,48.97,1,30,False,0.0979,0.5,0.85,True,42.5808883,-5.5557991,42.5805396,-5.5561618
4448,6724260266,6724260269,0,Avenida de San Froilán,tertiary,40.43,1,30,False,0.0809,0.5,0.85,True,42.5808883,-5.5557991,42.5811226,-5.5554224
4449,6724260267,6724260266,0,Calle Martín Fernández,residential,34.31,1,30,False,0.0686,0.6,0.85,True,42.580649,-5.5555345,42.5808883,-5.5557991
4450,6724260268,6724260272,0,Calle los Villafañe,residential,97.79,1,30,False,0.1956,0.6,0.85,True,42.5800006,-5.5552181,42.5805396,-5.5561618
4451,6724260269,6724260270,0,Plaza Alcalde Alfredo Barthe,residential,35.17,1,30,False,0.0703,0.6,0.85,True,42.5811226,-5.5554224,42.5808748,-5.5551554
4452,6724260269,6724260266,0,Avenida de San Froilán,tertiary,40.43,1,30,False,0.0809,0.5,0.85,True,42.5811226,-5.5554224,42.5808883,-5.5557991
4453,6724260269,595695637,0,Avenida de San Froilán,tertiary,31.6,1,30,False,0.0632,0.5,0.85,True,42.5811226,-5.5554224,42.5812967,-5.5551174
4454,6724260270,6724260269,0,Plaza Alcalde Alfredo Barthe,residential,35.17,1,30,False,0.0703,0.6,0.85,True,42.5808748,-5.5551554,42.5811226,-5.5554224
4455,6724260272,6724260268,0,Calle los Villafañe,residential,97.79,1,30,False,0.1956,0.6,0.85,True,42.5805396,-5.5561618,42.5800006,-5.5552181
4456,6724260272,595695616,0,Avenida de San Froilán,tertiary,34.54,1,30,False,0.0691,0.5,0.85,True,42.5805396,-5.5561618,42.5802506,-5.556314
4457,6724260272,6724260266,0,Avenida de San Froilán,tertiary,48.97,1,30,False,0.0979,0.5,0.85,True,42.5805396,-5.5561618,42.5808883,-5.5557991
4458,6742614706,706310822,0,Calle de San Antonio,residential,2.59,1,30,True,0.0052,0.6,0.85,True,42.6170721,-5.5706082,42.6170673,-5.5706392
4459,6743146784,1028861769,0,Avenida de Fernández Ladreda,trunk,288.63,3,50,True,0.3464,0.15,0.85,True,42.586007,-5.57517,42.586369,-5.5716823
4460,6743153385,389042469,0,Avenida de Fernández Ladreda,trunk,160.83,2,50,True,0.193,0.15,0.85,True,42.5860811,-5.5751777,42.5858813,-5.5771234
4461,6743153385,288567494,0,,trunk_link,119.79,1,30,True,0.2396,0.25,0.85,True,42.5860811,-5.5751777,42.5866539,-5.5755299
4462,6753497859,12090719257,0,Avenida de los Cubos,living_street,299.24,1,10,False,1.7955,0.7,0.85,True,42.6015355,-5.5670381,42.5991478,-5.5657683
4463,6753497859,428064950,0,Avenida de los Cubos,living_street,176.55,1,30,False,0.3531,0.7,0.85,True,42.6015355,-5.5670381,42.6029968,-5.5678043
4464,6753497859,295189499,0,Plaza San Lorenzo,living_street,32.56,1,10,False,0.1954,0.7,0.85,True,42.6015355,-5.5670381,42.6016538,-5.566687
4465,6780732491,606988405,0,Calle San José,residential,36.72,1,30,True,0.0734,0.6,0.85,True,42.6031617,-5.5916673,42.6034626,-5.5914826
4466,6780732491,6780732492,0,Calle Obreras de Jesús,living_street,33.46,1,30,False,0.0669,0.7,0.85,True,42.6031617,-5.5916673,42.6032943,-5.5920339
4467,6780732492,6780732491,0,Calle Obreras de Jesús,living_street,33.46,1,30,False,0.0669,0.7,0.85,True,42.6032943,-5.5920339,42.6031617,-5.5916673
4468,6796085464,6796085468,0,Calle Pedro Ponce de León,residential,43.77,1,30,True,0.0875,0.6,0.85,True,42.6071699,-5.5772393,42.6075441,-5.5772512
4469,6796085464,6796085465,0,Calle Pedro Ponce de León,residential,17.31,1,30,True,0.0346,0.6,0.85,True,42.6071699,-5.5772393,42.6071831,-5.5770402
4470,6796085465,595529260,0,Paseo de Ronda,residential,101.2,1,30,True,0.2024,0.6,0.85,True,42.6071831,-5.5770402,42.6062958,-5.576765
4471,6796085468,595529304,0,Calle Pedro de Dios,residential,51.8,1,30,True,0.1036,0.6,0.85,True,42.6075441,-5.5772512,42.6074353,-5.5778666
4472,6796085469,595529322,0,Calle Héroes de Filipinas,residential,35.6,1,30,False,0.0712,0.6,0.85,True,42.6088044,-5.5797135,42.6086447,-5.5800905
4473,6796085469,595529319,0,Calle Héroes de Filipinas,residential,42.47,1,30,False,0.0849,0.6,0.85,True,42.6088044,-5.5797135,42.6089866,-5.5792574
4474,6796085469,6796085471,0,Calle de la Felicidad,residential,77.48,1,30,True,0.155,0.6,0.85,True,42.6088044,-5.5797135,42.6087307,-5.5790263
4475,6796085471,595529319,0,Calle Dama de Arintero,residential,34.17,1,30,False,0.0683,0.6,0.85,True,42.6087307,-5.5790263,42.6089866,-5.5792574
4476,6796085471,7501461762,0,Calle Dama de Arintero,residential,139.37,1,30,False,0.2787,0.6,0.85,True,42.6087307,-5.5790263,42.6076846,-5.5780882
4477,6836799976,295189396,0,Calle Juan de Austria,residential,24.56,1,30,True,0.0491,0.6,0.85,True,42.6095289,-5.5711318,42.6094134,-5.5708898
4478,6836799976,595536489,0,Calle Juan de Austria,residential,68.81,1,30,False,0.1376,0.6,0.85,True,42.6095289,-5.5711318,42.6096925,-5.571942
4479,6864978423,268360962,0,Calle Relojero Losada,residential,24.66,1,30,True,0.0493,0.6,0.85,True,42.5994838,-5.5881783,42.5996649,-5.5883521
4480,6960897357,379491116,0,Avenida Mariano Andrés,secondary,27.93,1,30,True,0.0559,0.4,0.85,True,42.6146039,-5.5689934,42.6143645,-5.5690966
4481,6960897357,604970554,0,Avenida Mariano Andrés,primary,13.92,2,30,True,0.0278,0.3,0.85,True,42.6146039,-5.5689934,42.614544,-5.5688543
4482,6975247228,257426434,0,,tertiary,14.69,2,40,True,0.022,0.5,0.85,True,42.6110607,-5.5536386,42.6110362,-5.5534626
4483,6977786374,11237168809,0,Calle Vega de Infanzones,residential,87.37,1,30,False,0.1747,0.6,0.85,True,42.610692,-5.5867217,42.6103552,-5.5876863
4484,6977786374,7450352106,0,Calle Vega de Infanzones,residential,25.05,1,30,True,0.0501,0.6,0.85,True,42.610692,-5.5867217,42.6106635,-5.5864333
4485,6977786394,3010980879,0,Calle Doctor Fernández Picón,residential,59.65,1,30,False,0.1193,0.6,0.85,True,42.6120098,-5.5941446,42.612091,-5.5935597
4486,6985936372,268329800,0,Calle Jorge de Montemayor,residential,13.48,1,30,True,0.027,0.6,0.85,True,42.6034152,-5.5653154,42.6033009,-5.5652605
4487,6985936372,6985936375,0,,residential,20.83,1,30,True,0.0417,0.6,0.85,True,42.6034152,-5.5653154,42.603265,-5.5654582
4488,6985936375,295189302,0,Calle Monja Etheria,residential,53.58,1,30,True,0.1072,0.6,0.85,True,42.603265,-5.5654582,42.6032314,-5.5661104
4489,6985941039,381244342,0,Avenida del Reino de León,residential,90.29,2,30,True,0.1806,0.6,0.85,True,42.5951471,-5.5647425,42.5958825,-5.5649564
4490,6985955263,722618372,0,Carretera Asturias,primary,18.41,2,30,False,0.0368,0.3,0.85,True,42.612849,-5.5775923,42.6130098,-5.5776458
4491,6985955263,7102088832,0,Carretera Asturias,primary,62.16,2,30,False,0.1243,0.3,0.85,True,42.612849,-5.5775923,42.6123068,-5.5774079
4492,7088093203,7088201764,0,Calle Bernesga,residential,7.13,1,30,False,0.0143,0.6,0.85,True,42.6057707,-5.5896238,42.605815,-5.5895608
4493,7088093203,606993531,0,Calle Bernesga,residential,110.35,1,30,True,0.2207,0.6,0.85,True,42.6057707,-5.5896238,42.605211,-5.5907371
4494,7088115282,288560422,0,Calle de Truchillas,residential,122.57,1,30,True,0.2451,0.6,0.85,True,42.6042924,-5.5886447,42.6048693,-5.5873686
4495,7088115282,7088115283,0,,living_street,22.02,1,30,False,0.044,0.7,0.85,True,42.6042924,-5.5886447,42.6044572,-5.5887939
4496,7088115283,7088115283,0,,living_street,148.38,1,30,False,0.2968,0.7,0.85,True,42.6044572,-5.5887939,42.6044572,-5.5887939
4497,7088115283,7088115283,1,,living_street,148.38,1,30,False,0.2968,0.7,0.85,True,42.6044572,-5.5887939,42.6044572,-5.5887939
4498,7088115283,7088115282,0,,living_street,22.02,1,30,False,0.044,0.7,0.85,True,42.6044572,-5.5887939,42.6042924,-5.5886447
4499,7088201764,7088093203,0,Calle Bernesga,residential,7.13,1,30,False,0.0143,0.6,0.85,True,42.605815,-5.5895608,42.6057707,-5.5896238
4500,7088201764,606993537,0,Calle Bernesga,residential,62.99,1,30,False,0.126,0.6,0.85,True,42.605815,-5.5895608,42.6061449,-5.5889355
4501,7101464911,7101464920,0,Avenida de Lancia,primary_link,14.87,2,30,True,0.0297,0.3,0.85,True,42.5936751,-5.5764802,42.5936608,-5.5763013
4502,7101464911,129850527,0,Avenida de Lancia,primary_link,12.39,2,30,True,0.0248,0.3,0.85,True,42.5936751,-5.5764802,42.5935654,-5.5765046
4503,7101464911,7101464924,0,Avenida de la Facultad de Veterinaria,primary,20.49,2,30,True,0.041,0.3,0.85,True,42.5936751,-5.5764802,42.5938411,-5.5765889
4504,7101464915,7101464919,0,Avenida de la Facultad de Veterinaria,primary,22.46,2,30,True,0.0449,0.3,0.85,True,42.5941146,-5.5768027,42.5939239,-5.5767121
4505,7101464915,4816580213,0,Avenida de la Facultad de Veterinaria,primary,60.36,2,30,False,0.1207,0.3,0.85,True,42.5941146,-5.5768027,42.5946105,-5.5771026
4506,7101464916,7101464930,0,Avenida de la Facultad de Veterinaria,primary,10.05,2,30,True,0.0201,0.3,0.85,True,42.5933579,-5.5763512,42.5934443,-5.5763872
4507,7101464916,593652510,0,Avenida de la Facultad de Veterinaria,primary,93.6,2,30,False,0.1872,0.3,0.85,True,42.5933579,-5.5763512,42.5925854,-5.575897
4508,7101464919,7101464911,0,Avenida de Lancia,primary_link,34.07,2,30,True,0.0681,0.3,0.85,True,42.5939239,-5.5767121,42.5936751,-5.5764802
4509,7101464919,129850527,0,Avenida de la Facultad de Veterinaria,primary,43.37,2,30,True,0.0867,0.3,0.85,True,42.5939239,-5.5767121,42.5935654,-5.5765046
4510,7101464920,582983208,0,Avenida de Lancia,primary,9.65,2,30,True,0.0193,0.3,0.85,True,42.5936608,-5.5763013,42.5936654,-5.5761836
4511,7101464921,7101464911,0,Avenida de Lancia,primary_link,15.11,2,30,True,0.0302,0.3,0.85,True,42.5937589,-5.5763408,42.5936751,-5.5764802
4512,7101464921,7101464924,0,Avenida de Lancia,primary,22.67,2,30,True,0.0453,0.3,0.85,True,42.5937589,-5.5763408,42.5938411,-5.5765889
4513,7101464924,7101464915,0,Avenida de la Facultad de Veterinaria,primary,35.17,2,30,True,0.0703,0.3,0.85,True,42.5938411,-5.5765889,42.5941146,-5.5768027
4514,7101464930,7101464920,0,Avenida de Lancia,primary,26.67,2,30,True,0.0533,0.3,0.85,True,42.5934443,-5.5763872,42.5936608,-5.5763013
4515,7101464930,7101464911,0,Avenida de la Facultad de Veterinaria,primary,26.77,2,30,True,0.0535,0.3,0.85,True,42.5934443,-5.5763872,42.5936751,-5.5764802
4516,7101464942,1313935178,0,Avenida de la Facultad de Veterinaria,primary,58.66,1,30,True,0.1173,0.3,0.85,True,42.5878318,-5.5727762,42.5882011,-5.573287
4517,7101464964,7101464971,0,Paseo del Parque,tertiary,23.12,2,30,True,0.0462,0.5,0.85,True,42.5856681,-5.5704226,42.5858455,-5.5705699
4518,7101464964,595593634,0,Paseo del Parque,tertiary,105.55,2,30,False,0.2111,0.5,0.85,True,42.5856681,-5.5704226,42.5848809,-5.5697022
4519,7101464966,1313935209,0,Calle Gil de Villasinta,residential,497.19,1,30,True,0.9944,0.6,0.85,True,42.5861242,-5.5708951,42.5875178,-5.5728941
4520,7101464966,7101464964,0,Paseo del Parque,tertiary,63.8,1,30,True,0.1276,0.5,0.85,True,42.5861242,-5.5708951,42.5856681,-5.5704226
4521,7101464971,4807851528,0,Paseo del Parque,tertiary,72.01,1,30,True,0.144,0.5,0.85,True,42.5858455,-5.5705699,42.5864026,-5.5708408
4522,7101464971,7101464966,0,Calle Gil de Villasinta,residential,41.88,1,30,True,0.0838,0.6,0.85,True,42.5858455,-5.5705699,42.5861242,-5.5708951
4523,7101611373,295165061,0,Avenida Alcalde Miguel Castaño,primary,12.24,2,30,True,0.0245,0.3,0.85,True,42.5911027,-5.5640473,42.5910269,-5.5639388
4524,7101611373,268308903,0,,primary_link,75.93,1,30,True,0.1519,0.3,0.85,True,42.5911027,-5.5640473,42.5912029,-5.5634418
4525,7101738423,295887286,0,Calle Cruz Roja de León,secondary,27.07,2,30,True,0.0541,0.4,0.85,True,42.6052739,-5.578363,42.6051112,-5.5785998
4526,7101738429,604968653,0,Avenida del Padre Isla,living_street,309.66,1,10,True,1.858,0.7,0.85,True,42.6053854,-5.5782306,42.6076911,-5.5803507
4527,7101738429,7101738423,0,Calle Dama de Arintero,residential,16.48,1,30,True,0.033,0.6,0.85,True,42.6053854,-5.5782306,42.6052739,-5.578363
4528,7101738438,295887295,0,Avenida Álvaro López Núñez,secondary,4.3,2,30,True,0.0086,0.4,0.85,True,42.6045638,-5.5771662,42.6045634,-5.5771137
4529,7101738444,295887291,0,Avenida del Padre Isla,secondary,23.49,2,30,True,0.047,0.4,0.85,True,42.6047773,-5.5776926,42.604956,-5.5778457
4530,7101738453,595531328,0,Avenida de Asturias,secondary,43.28,2,30,False,0.0866,0.4,0.85,True,42.6045053,-5.5748401,42.6048828,-5.5749688
4531,7101738453,2128362293,0,Avenida de Asturias,secondary,24.33,2,30,True,0.0487,0.4,0.85,True,42.6045053,-5.5748401,42.604297,-5.5749123
4532,7101738463,2128362293,0,Glorieta Avenida de Asturias,secondary,20.58,2,30,True,0.0412,0.4,0.85,True,42.6042293,-5.574702,42.604297,-5.5749123
4533,7101738463,7101738453,0,Avenida de Asturias,secondary,32.7,2,30,True,0.0654,0.4,0.85,True,42.6042293,-5.574702,42.6045053,-5.5748401
4534,7101738465,595536421,0,Avenida Mariano Andrés,secondary,64.37,2,30,False,0.1287,0.4,0.85,True,42.6040754,-5.5739638,42.6046391,-5.573785
4535,7101738465,1996935143,0,Avenida Mariano Andrés,secondary,10.14,1,30,True,0.0203,0.4,0.85,True,42.6040754,-5.5739638,42.6040022,-5.5740374
4536,7101739902,1406242468,0,Calle Concha Espina,residential,54.72,1,30,True,0.1094,0.6,0.85,True,42.603235,-5.5700581,42.6036127,-5.5696297
4537,7101739902,295189446,0,Avenida de San Mamés,residential,30.95,1,30,True,0.0619,0.6,0.85,True,42.603235,-5.5700581,42.6029854,-5.5701891
4538,7101763681,1651488929,0,Avenida del Padre Isla,secondary,17.06,2,30,True,0.0341,0.4,0.85,True,42.5983337,-5.5718421,42.5984288,-5.5720042
4539,7101763681,568072506,0,Avenida de Ramón y Cajal,secondary,12.15,2,30,True,0.0243,0.4,0.85,True,42.5983337,-5.5718421,42.5982888,-5.5719759
4540,7101773804,583218684,0,Avenida Independencia,secondary,37.62,3,30,False,0.0752,0.4,0.85,True,42.597741,-5.5721877,42.5974348,-5.5719931
4541,7101773804,7101773806,0,Avenida Independencia,secondary,6.84,1,30,True,0.0137,0.4,0.85,True,42.597741,-5.5721877,42.5977978,-5.5721594
4542,7101773806,129850548,0,Avenida de Ordoño II,living_street,4.26,1,10,False,0.0255,0.7,0.85,True,42.5977978,-5.5721594,42.5977881,-5.5722097
4543,7101773806,129850323,0,,secondary,24.63,2,50,True,0.0296,0.4,0.85,True,42.5977978,-5.5721594,42.5979094,-5.5719003
4544,7101786752,1256777173,0,Avenida Palencia,secondary_link,15.62,2,40,True,0.0234,0.4,0.85,True,42.5946509,-5.584959,42.5947089,-5.5851261
4545,7101786752,7101786776,0,Avenida Palencia,primary,14.65,2,30,True,0.0293,0.3,0.85,True,42.5946509,-5.584959,42.5945867,-5.585115
4546,7101786759,607004240,0,Avenida Doctor Fleming,primary,33.62,2,50,True,0.0404,0.3,0.85,True,42.5944977,-5.5851887,42.5941961,-5.5851589
4547,7101786776,1256777173,0,Avenida Doctor Fleming,secondary,13.62,2,50,True,0.0163,0.4,0.85,True,42.5945867,-5.585115,42.5947089,-5.5851261
4548,7101786776,7101786759,0,Avenida Palencia,primary,12.3,2,30,True,0.0246,0.3,0.85,True,42.5945867,-5.585115,42.5944977,-5.5851887
4549,7102005743,11112110616,0,Calle Palacio Valdés,residential,22.51,1,30,True,0.045,0.6,0.85,True,42.6127632,-5.5705993,42.612676,-5.570351
4550,7102005743,7102005746,0,,residential,19.71,1,30,True,0.0394,0.6,0.85,True,42.6127632,-5.5705993,42.6128947,-5.570448
4551,7102005746,7102005759,0,,residential,12.65,1,30,True,0.0253,0.6,0.85,True,42.6128947,-5.570448,42.6129276,-5.5705947
4552,7102005746,595548504,0,Calle de San Antonio,residential,17.57,1,30,False,0.0351,0.6,0.85,True,42.6128947,-5.570448,42.6130492,-5.5704874
4553,7102005746,11112110616,0,,residential,26.05,1,30,True,0.0521,0.6,0.85,True,42.6128947,-5.570448,42.612676,-5.570351
4554,7102005750,595577693,0,Calle del Maestro Jusquín,residential,346.82,1,30,True,0.6936,0.6,0.85,True,42.6125165,-5.5697149,42.6094972,-5.5706415
4555,7102005750,7102005752,0,Calle Peligros,residential,14.96,1,30,True,0.0299,0.6,0.85,True,42.6125165,-5.5697149,42.6124639,-5.5695467
4556,7102005752,295189546,0,Calle de Antonio Pereira | Calle de Vegamián,residential,245.58,2,30,True,0.4912,0.6,0.85,True,42.6124639,-5.5695467,42.6114016,-5.5675859
4557,7102005759,595548509,0,,residential,19.4,1,30,True,0.0388,0.6,0.85,True,42.6129276,-5.5705947,42.6128307,-5.5707888
4558,7102005765,295189396,0,Calle del Padre Risco,residential,14.0,1,30,True,0.028,0.6,0.85,True,42.6095099,-5.5707966,42.6094134,-5.5708898
4559,7102005765,6836799976,0,Calle del Padre Risco,residential,27.51,1,30,True,0.055,0.6,0.85,True,42.6095099,-5.5707966,42.6095289,-5.5711318
4560,7102088819,581887046,0,Avenida de Asturias,secondary,15.36,2,50,True,0.0184,0.4,0.85,True,42.61181,-5.57725,42.6119447,-5.5772193
4561,7102088819,299834959,0,Avenida de Asturias,secondary,251.96,2,30,False,0.5039,0.4,0.85,True,42.61181,-5.57725,42.6096103,-5.5765118
4562,7102088832,581887042,0,Carretera Asturias,primary,14.53,2,30,True,0.0291,0.3,0.85,True,42.6123068,-5.5774079,42.6121858,-5.5774656
4563,7102088832,6985955263,0,Carretera Asturias,primary,62.16,2,30,False,0.1243,0.3,0.85,True,42.6123068,-5.5774079,42.612849,-5.5775923
4564,7102088842,7106712156,0,,primary,0.9,2,40,True,0.0014,0.3,0.85,True,42.612198,-5.5772863,42.6122007,-5.5772967
4565,7102269341,7102269348,0,Avenida Real,residential,7.58,1,30,True,0.0152,0.6,0.85,True,42.598199,-5.5585432,42.5981309,-5.5585458
4566,7102269341,5241641778,0,Plaza de Jacinto Benavente,residential,36.11,1,30,True,0.0722,0.6,0.85,True,42.598199,-5.5585432,42.5981453,-5.5589637
4567,7102269341,595248763,0,Plaza de Jacinto Benavente,tertiary,7.98,1,30,True,0.016,0.5,0.85,True,42.598199,-5.5585432,42.5982446,-5.5584697
4568,7102269343,7102269341,0,Plaza de Jacinto Benavente,residential,14.16,1,30,True,0.0283,0.6,0.85,True,42.5980935,-5.5584621,42.598199,-5.5585432
4569,7102269343,595248763,0,Avenida Real,residential,16.85,1,30,True,0.0337,0.6,0.85,True,42.5980935,-5.5584621,42.5982446,-5.5584697
4570,7102269348,7102269355,0,Avenida Real,residential,35.02,1,30,True,0.07,0.6,0.85,True,42.5981309,-5.5585458,42.5978386,-5.5584608
4571,7102269355,593299886,0,Calle Conde de Toreno,residential,35.97,1,30,True,0.0719,0.6,0.85,True,42.5978386,-5.5584608,42.5978035,-5.5588975
4572,7102272285,1308662201,0,Calle de Miguel Zaera,tertiary,33.26,1,30,True,0.0665,0.5,0.85,True,42.6004453,-5.5621437,42.6004236,-5.5625488
4573,7102272285,1307572121,0,,residential,45.86,1,30,True,0.0917,0.6,0.85,True,42.6004453,-5.5621437,42.6007384,-5.5622926
4574,7102272314,593299617,0,Avenida del Reino de León,tertiary,8.83,1,30,True,0.0177,0.5,0.85,True,42.5933357,-5.5643348,42.5934143,-5.5643502
4575,7102272314,7102272318,0,,residential,7.75,1,30,True,0.0155,0.6,0.85,True,42.5933357,-5.5643348,42.5933495,-5.5644173
4576,7102272318,615622861,0,Calle Gregorio Fernández,residential,5.58,1,30,True,0.0112,0.6,0.85,True,42.5933495,-5.5644173,42.5933102,-5.5644597
4577,7102285185,428064824,0,Calle del Buen Suceso,tertiary,95.54,1,30,True,0.1911,0.5,0.85,True,42.6004345,-5.562869,42.6012158,-5.5633512
4578,7102285187,428064823,0,Calle de San Pedro,tertiary,7.39,1,30,True,0.0148,0.5,0.85,True,42.6003704,-5.5627993,42.6003253,-5.5628656
4579,7102285187,7102285185,0,Calle de San Juan,tertiary,9.14,2,30,True,0.0183,0.5,0.85,True,42.6003704,-5.5627993,42.6004345,-5.562869
4580,7102304614,1651488942,0,Gran Vía de San Marcos,tertiary,12.33,1,30,True,0.0247,0.5,0.85,True,42.5988878,-5.5741756,42.5989378,-5.57431
4581,7102304614,11158012248,0,Calle Lope de Vega,tertiary,14.05,1,40,True,0.0211,0.5,0.85,True,42.5988878,-5.5741756,42.5990036,-5.5742308
